,listing__statPrice,product_subtitle,Model,Box,Papers,Age,Movement,ConditionGrade,CaseSize,Case,Dial,Bracelet,LOT,Location,Seller
469,20505.539249999998,Sky-Dweller,326933,Yes,Yes,2019,automatic,AAA,42mm,StainlessSteelandYellowGold,BrightBlackBaton,SteelandYellowGoldOyster,#001726,"Fulham,London,UnitedKingdom",
470,47863.7145,OysterPerpetual41,124300-0006,Yes,Yes,2021,automatic,AA,41mm,StainlessSteel,TurquoiseBaton,StainlessSteelOyster,#001719,"Gloucester,Gloucestershire,UnitedKingdom",
471,16605.7785,DEEPSEASEA-DWELLER,116660,Yes,Yes,2018,automatic,A,44mm,StainlessSteel,BlueBlackGradient,StainlessSteelOyster,#001721,"Norwich,Norfolk,UnitedKingdom",
472,8595.9324,Datejust31,278274,Yes,Yes,2021,automatic,AA,31mm,StainlessSteelandWhiteGold,PinkBaton,StainlessSteelJubilee,#001720,"Marlborough,Wiltshire,UnitedKingdom",
473,60236.6475,Sky-Dweller,326935,Yes,Yes,2019,automatic,AAA,42mm,RoseGold,SlateBaton,RoseGoldOyster,#001713,"Fulham,London,UnitedKingdom",
474,45558.441719999995,Daytona,116528,No,No,2002,automatic,A,40mm,YellowGoldOyster,MotherofPearlRomanNumeral,YellowGoldOyster,#001707,"Fulham,London,UnitedKingdom",
475,5337.503000000001,OysterPerpetual31,277200,Yes,Yes,2020,automatic,AA,31mm,StainlessSteel,BlueBaton,StainlessSteelOyster,#001716,"Marlborough,Wiltshire,UnitedKingdom",
476,33847.58,Daytona,116520,Yes,Yes,2013,automatic,A,40mm,StainlessSteel,White,StainlessSteelOyster,#001714,"London,UnitedKingdom",
477,18895.095,Day-Date36,18038,Yes,Yes,1988,automatic,A,36mm,YellowGold,WhiteBaton,YellowGoldPresident,#001709,"Guildford,Surrey,UnitedKingdom",
478,12011.621200000001,Submariner,114060,Yes,Yes,2013,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001703,"Wirral,Merseyside,UnitedKingdom",
479,31388.352,Submariner,116610LV,Yes,Yes,2020,automatic,A,40mm,StainlessSteel,Green,StainlessSteelOyster,#001696,"Henley-on-Thames,Oxfordshire,UnitedKingdom",
480,14059.365999999998,Datejust36,126231,Yes,Yes,2020,automatic,A,36mm,StainlessSteelandRoseGold,SlateRomanNumeral,SteelandRoseGoldJubilee,#001683,"Nottingham,Nottinghamshire.,UnitedKingdom",
481,9356.25405,Datejust41,126300,Yes,Yes,2020,automatic,A,41mm,StainlessSteel,BlueRomanNumeral,StainlessSteelOyster,#001691,"Ilford,London,UnitedKingdom",
482,2747.9907000000003,Prince,1541,Yes,No,1937,manual,B,20mmx40mm,YellowGold,White,BlackCrocodileLeather,#001686,"Guildford,Surrey,UnitedKingdom",
483,42016.62927,Daytona,116528,No,No,2000,automatic,A,40mm,YellowGold,White,YellowGoldOyster,#001634,"MiltonKeynes,Buckinghamshire,UnitedKingdom",
484,6557.25,Datejust,16233,Yes,Yes,1997,automatic,AA,36mm,SteelandGold,Champagne,SteelandGoldJubilee,#001681,"HenleyonThames,UnitedKingdom",
485,46294.185,OysterPerpetual41,124300-0006,Yes,Yes,2020,automatic,AA,41mm,StainlessSteel,TurquoiseBaton,StainlessSteelOyster,#001678,"London,UnitedKingdom",
486,18032.4375,Submariner,16610LV,Yes,Yes,2007,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001665,"Reigate,Surrey,UnitedKingdom",
487,8014.7656,OysterPerpetual39,114300,Yes,Yes,2019,automatic,A,39mm,StainlessSteel,Grape,StainlessSteelOyster,#001672,"Bracknell,Berkshire,UnitedKingdom",
488,45674.705,Submariner,126619LB,Yes,Yes,2021,automatic,AA,41mm,WhiteGold,Black,WhiteGoldOyster,#001666,"London,UnitedKingdom",
489,17744.13,Deepsea,116660,Yes,Yes,2015,automatic,A,44mm,StainlessSteel,BlueGraduated,StainlessSteelOyster,#001669,"Fulham,London,UnitedKingdom",
490,14523.899000000001,GMT-MasterII,116710LN,Yes,Yes,2007,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001668,"London,UnitedKingdom",
491,34832.38438,Daytona,116520,Yes,Yes,2013,automatic,A,40mm,StainlessSteel,White,StainlessSteel,#001667,"London,UnitedKingdom",
492,102085.542,Daytona,116508,Yes,Yes,2016,automatic,A,40mm,YellowGold,Green,YellowGoldOyster,#001659,"London,UnitedKingdom",
493,12662.880000000001,SubmarinerDate,16613,Yes,Yes,1995,automatic,A,40mm,SteelandGold,Blue,SteelandGold,#001648,"HenleyonThames,UnitedKingdom",
494,29678.625,Daytona,116503,Yes,Yes,2021,automatic,AAA,40mm,Gold,Black,SteelandGold,#001649,"Glasgow,Scotland,UnitedKingdom",
495,19917.655000000002,Sea-Dweller,126603,Yes,Yes,2020,automatic,AA,43mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#001641,"Fulham,London,UnitedKingdom",
496,2123.6705,Oyster,1072,Yes,No,1938,manual,B,34mm,StainlessSteel,WhiteArabic,BrownCrocodileLeather,#001639,"CanaryWharf,London,UnitedKingdom",
497,4943.025000000001,Yacht-Master,69623,Yes,Yes,1999,automatic,A,29mm,Steel&amp;YellowGold,Blue,Steel&amp;YellowGoldOyster,#001637,"WestMidlands,UnitedKingdom",
498,19144.36521,DEEPSEASEA-DWELLER,126660,Yes,Yes,2021,automatic,AA,44mm,StainlessSteel,BlueBlackGradient,StainlessSteelOyster,#001624,"Alton,Hampshire,UnitedKingdom",
499,15571.88725,Datejust41,126333,Yes,Yes,2021,automatic,AAA,41mm,StainlessSteelandYellowGold,BlackDiamond,SteelandYellowGoldJubilee,#001627,"BurgessHill,WestSussex,UnitedKingdom",
500,42077.227249999996,Day-Date40,228238,Yes,Yes,2021,automatic,AAA,40mm,18KYellowGold,SilverBaton,18KYellowGoldPresident,#001561,"London,UnitedKingdom",
501,21336.7987,GMTMasterII,116710BLNR,Yes,Yes,2014,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOyster,#001625,"Cirencester,Gloucestershire,UnitedKingdom",
502,41083.277,Daytona,16520,Yes,Yes,1999,automatic,A,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#001623,"London,UnitedKingdom",
503,14853.735,Submariner,114060,Yes,Yes,2020,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelOyster,#001617,"Bristol,UnitedKingdom",
504,38883.950000000004,Yacht-MasterII,126655,Yes,Yes,2021,automatic,AAA,40mm,RoseGold,Black,BlackOysterflex,#001604,"Cornwall,UnitedKingdom",
505,35584.839,Daytona,116520,Yes,Yes,2015,automatic,AA,40mm,StainlessSteel,White,StainlessSteelOyster,#001600,"Carshalton,GreaterLondon,UnitedKingdom",
506,12724.612,ExplorerII,226570,Yes,Yes,2021,automatic,AA,42mm,StainlessSteel,Black,StainlessSteelOyster,#001598,"AixenProvence,France",
507,5799.0108,Datejust,16030,Yes,Yes,1987,automatic,A,36mm,StainlessSteel,BlueBaton,StainlessSteelJubilee,#001601,"Dundee,Scotland,UnitedKingdom",
508,11861.613000000001,OysterPerpetual,126000,Yes,Yes,2021,automatic,A,36mm,StainlessSteel,GreenBaton,StainlessSteelOyster,#001580,"London,UnitedKingdom",
509,11720.783800000001,GMTMasterII,116710LN,Yes,No,2006,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOysterBraclelet,#001594,"HenleyonThames,UnitedKingdom",
510,11141.3325,Submariner,16803,Yes,Yes,1987,automatic,A,40mm,StainlessSteel&amp;YellowGold,Blue,StainlessSteel&amp;GoldOyster,#001589,"Dundee,Scotland,UnitedKingdom",
511,33142.187325,Yacht-Master,226659,Yes,Yes,2019,automatic,AA,42mm,WhiteGold,Black,BlackRubber,#001588,"London,UnitedKingdom",
512,16967.17364,Submariner,126610LN,Yes,Yes,2021,automatic,A,41mm,StainlessSteel,Black,StainlessSteelOyster,#001582,"Leeds,UnitedKingdom",
513,5868.738,Datejust,116234,No,No,2010s,automatic,A,36mm,StainlessSteel,SilverRomanNumeral,StainlessSteelOyster,#001585,"St.Albans,Hertfordshire,UnitedKingdom",
514,4694.990400000001,Datejust,16030,No,No,1988,automatic,A,36mm,StainlessSteel,SalmonRomanNumeral,StainlessSteelJubilee,#001583,"St.Albans,Hertforshire,UnitedKingdom",
515,137508.5945,Daytona,116506,Yes,Yes,2014,automatic,A,40mm,Platinum,IceBlueBaton,PlatinumOyster,#001573,"Warrington,Cheshire,UnitedKingdom",
516,17927.9375,Submariner,16610LV,Yes,Yes,2008,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001570,"Inverness,Scotland,UnitedKingdom",
517,18645.055,Yacht-Master,126622,Yes,Yes,2021,automatic,AAA,40mm,StainlessSteel,Blue,StainlessSteelOyster,#001569,"London,UnitedKingdom",
518,36249.63075,DayDate36,128235,Yes,Yes,2020,automatic,AAA,36mm,RoseGold,ChocolateDiamond,RoseGoldPresident,#001567,"Windsor,Berkshire,UnitedKingdom",
519,11495.3784,ExplorerII,216570,Yes,Yes,2020,automatic,A,42mm,StainlessSteel,White,StainlessSteelOyster,#0001565,"Harrogate,NorthYorkshire,UnitedKingdom",
520,9013.421699999999,SEADWELLER,16600,No,No,1991,automatic,A,40mm,StainlessSteel,Black,StainlessSteel,#001568,"London,UnitedKingdom",
521,12017.8956,Milgauss,116400GV,Yes,Yes,2015,automatic,A,40mm,StainlessSteel,Black,StainlessSteel,#001563,"Cotswolds,UnitedKingdom",
522,41958.144,Daytona,116500LN,Yes,Yes,2017,automatic,A,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#001557,"Farnham,Surrey,UnitedKingdom",
523,12113.952800000001,Submariner,16800,Yes,No,1982,automatic,AA,40mm,StainlessSteel,Black,StainlessSteel,#001551,"Fulham,London,UnitedKingdom",
524,15471.624500000002,Submariner,124060,Yes,Yes,2020,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#001547,"London,UnitedKingdom",
525,10611.0486,Datejust41,126300,Yes,Yes,2019,automatic,AA,41mm,StainlessSteel,BlueBaton,StainlessSteelJubilee,#001543,"Walsall,WestMidlands,UnitedKingdom",
526,2360.61,OysterPerpetual,1002,No,No,1963,automatic,B,34mm,StainlessSteel,Silver,StainlessSteel,#001533,"Epsom,Surrey,UnitedKingdom",
527,12443.109250000001,Submariner,116610LN,Yes,Yes,2013,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001531,"MiltonKeynes,Buckinghamshire,UnitedKingdom",
528,23809.5,Sky-Dweller,326933,Yes,Yes,2021,automatic,A,42mm,StainlessSteelandYellowGold,BlackBaton,SteelandYellowGoldOyster,#001528,"Harrogate,NorthYorkshire,UnitedKingdom",
529,14880.937500000002,ExplorerII,226570,Yes,Yes,2022,automatic,AAA,42mm,StainlessSteel,Black,StainlessSteelOyster,#001527,"Camden,London,UnitedKingdom",
530,3699.0548,OysterPerpetual,6564,No,Yes,1958,automatic,B,34mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#001521,"CanaryWharf,London,UnitedKingdom",
531,20498.626500000002,Yacht-Master,126621,Yes,Yes,2021,automatic,A,40mm,RoseGoldandStainlessSteel,Black,RoseGoldandSteelOyster,#001514,"Solihull,WestMidlands,UnitedKingdom",
532,31997.856000000003,Daytona,116520,Yes,Yes,2016,automatic,A,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#001511,"London,UnitedKingdom",
533,21787.1875,GMTMasterII,126710BLNR,Yes,Yes,2019,automatic,A,40mm,StainlessSteel,Black,StainlessSteelJubilee,#001490,"Kettering,UnitedKingdom",
534,18971.612500000003,Submariner,16610LV,Yes,Yes,2005,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001489,"Norfolk,UnitedKingdom",
535,28826.125000000004,GMT-MasterII,126711CHNR,Yes,Yes,2021,automatic,AA,40mm,StainlessSteelandRoseGold,Black,SteelandRoseGoldOyster,#001489,"Norfolk,UnitedKingdom",
536,30166.875000000004,Daytona,116503,Yes,Yes,2016,automatic,AA,40mm,SteelandYellowGold,WhiteBaton,SteelandYellowGoldOyster,#001486,"London,UnitedKingdom",
537,19602.45214,Sea-Dweller,126603,Yes,Yes,2021,automatic,AA,43mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#001482,"Harrogate,NorthYorkshire,UnitedKingdom",
538,19650.486999999997,Datejust36,126283RBR,Yes,Yes,2021,automatic,AAA,36mm,StainlessSteelandYellowGold,SlateRomanNumeral,SteelandYellowGoldOyster,#001471,"Hampstead,London,UnitedKingdom",
539,27442.921499999997,Submariner,116610LV,Yes,Yes,2016,automatic,A,40mm,StainlessSteel,Green,StainlessSteelOyster,#001469,"WestLondon,UnitedKingdom",
540,10742.815,Explorer,1016,Yes,No,1981,automatic,A,36mm,StainlessSteel,Black,StainlessSteelOyster,#001464,"Fulham,London,UnitedKingdom",
541,15495.49075,OysterPerpetual31,277200,Yes,Yes,2022,automatic,AAA,31mm,StainlessSteel,TurquoiseBaton,StainlessSteelOyster,#001427,"London,UnitedKingdom",
542,16333.092,OysterPerpetual31,277200,Yes,Yes,2022,automatic,AAA,31mm,StainlessSteel,TurquoiseBaton,StainlessSteelOyster,#,"Westminster,London,UnitedKingdom",
543,21071.010000000002,Sky-Dweller,326933,Yes,Yes,2019,automatic,A,42mm,Steel&amp;YellowGold,BlackBaton,Steel&amp;YellowGold,#001457,"Ashbourne,Derbyshire,UnitedKingdom",
544,46560.135,Daytona,116528,Yes,Yes,2001,automatic,A,40mm,YellowGold,WhiteDial,YellowGoldOyster,#001453,"Guildford,Surrey,UnitedKingdom",
545,20140.0,GMT-MasterII,126710BLNR,Yes,Yes,2019,automatic,A,40mm,StainlessSteel,Black,StainlessSteelJubilee,#001452,"Denville,NewJersey,USA",
546,10324.1896,Submariner,14060M,No,No,2005,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001448,"St.Albans,Hertfordshire,UnitedKingdom",
547,14647.477,Submariner,114060,Yes,Yes,2020,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOyster,#001443,"CanaryWharf,London,UnitedKingdom",
548,23221.3401,GMT-MasterII,126710BLNR,Yes,Yes,2021,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelOyster,#,"Westminster,London,UnitedKingdom",
549,27464.0625,Submariner,116610LV,Yes,Yes,2016,automatic,A,40mm,StainlessSteel,Green,StainlessSteelOyster,#001425,"Berkshire,UnitedKingdom",
550,8156.22,OysterPerpetual,277200,Yes,Yes,2021,automatic,AAA,31mm,StainlessSteel,YellowBaton,StainlessSteelOyster,#001419,"Liverpool,UnitedKingdom",
551,11118.917667,ExplorerII,216570,Yes,Yes,2019,automatic,A,42mm,StainlessSteel,White,StainlessSteelOyster,#001416,"Silverstone,Northamptonshire,UnitedKingdom",
552,10912.936,GMTMasterII,16713,Yes,No,2003,automatic,A,40mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#001413,"Brighton,EastSussex,UnitedKingdom",
553,4335.1616,Datejust,16233,Yes,No,1994,automatic,A,36mm,StainlessSteelandYellowGold,WhiteRomanNumeral,StainlessSteelandGoldJubilee,#001412,"Fulham,UnitedKingdom",
554,7857.4804,ExplorerII,16570,No,No,1991,automatic,A,40mm,StainlessSteel,White,StainlessSteelOyster,#001410,"CanaryWharf,London,UnitedKingdom",
555,10837.904,Datejust41,126300,Yes,Yes,2022,automatic,AAA,41mm,StainlessSteel,BlackBaton,StainlessSteelJubilee,#001409,"CanaryWharf,London,UnitedKingdom",
556,18018.0154,DEEPSEASEA-DWELLER,126660,Yes,Yes,2019,automatic,A,44mm,StainlessSteel,BlueGradient,StainlessSteelOyster,#001408,"Silverstone,Northamptonshire,UnitedKingdom",
557,13688.1361,OysterPerpetual,124300,Yes,Yes,2021,automatic,AAA,41mm,StainlessSteel,GreenBaton,StainlessSteelOyster,#001405,"Guilford,UnitedKingdom",
558,11790.770700000001,Submariner,5513,Yes,No,1978,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001404,"Wimbledon,London,UnitedKingdom",
559,36930.86225,Yacht-MasterII,116689,Yes,Yes,2014,automatic,AAA,44mm,WhiteGoldandPlatinum,White,WhiteGoldOyster,#001403,"Huddersfield,WestYorkshire,UnitedKingdom",
560,12718.7734,Sea-Dweller,16600,Yes,Yes,2004,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001399,"CanaryWharf,London,UnitedKingdom",
561,14079.312,Datejust41,126334,Yes,Yes,2021,automatic,,41mm,StainlessSteel,SlateRomanNumeral,StainlessSteelOyster,#001398,"Berkshire,UnitedKingdom",
562,24435.729,Sky-Dweller,326934,Yes,Yes,2021,automatic,,42mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#001397,"Berkshire,UnitedKingdom",
563,17937.585,OysterPerpetual,126000,Yes,Yes,2021,automatic,AAA,36mm,StainlessSteel,TurquoiseBaton,StainlessSteelOyster,#001396,"Athens,Greece",
564,37702.773,Submariner,116619LB,Yes,Yes,2011,automatic,A,40mm,WhiteGold,Blue,WhiteGoldOyster,#001394,"Wimbledon,London,UnitedKingdom",
565,41979.828,Day-Date40,228238,Yes,Yes,2021,automatic,AAA,40mm,18KYellowGold,SilverBaton,18KYellowGoldPresident,#001391,"London,UnitedKingdom",
566,23021.196,GMT-MasterII,126710BLNR,Yes,Yes,2021,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelJubilee,#001390,"Wimbledon,London,UnitedKingdom",
567,20198.9997,Sea-Dweller,126603,Yes,Yes,2021,automatic,AA,43mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#001385,"London,UnitedKingdom",
568,15529.945,Deepsea,116660,Yes,Yes,2015,automatic,A,44mm,StainlessSteel,BlueGraduated,StainlessSteelOyster,#001375,"Essex,UnitedKingdom",
569,1126.390935,OysterPerpetual,5010,No,No,1949,automatic,B,31mm,SteelandYellowGold,EcruAppliedIndices,BrownLeatherStrap,#001372,"Maastricht,Netherlands",
570,12266.0325,Air-King,116900,Yes,Yes,2021,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelOyster,#001364,"Prestbury,Cheshire,UnitedKingdom",
571,54384.03799999999,GMT-MasterII,126715CHNR,Yes,Yes,2019,automatic,AA,40mm,RoseGold,BlackDial,RoseGoldOyster,#001359,"Fulham,London,UnitedKingdom",
572,5498.755999999999,Prince,1541,Yes,No,1937,manual,B,20mmx40mm,YellowGold,White,BlackCrocodileLeather,#001362,"Fulham,London,UnitedKingdom",
573,17738.835000000003,GMTMasterII,16718,Yes,No,1990,automatic,A,40mm,YellowGold,Black,BrownLeatherStrap,#001348,"Woking,Surrey,UnitedKingdom",
574,13919.3891,OysterPerpetual,277200,Yes,Yes,2021,automatic,AAA,31mm,StainlessSteel,TurquoiseBaton,StainlessSteelOyster,#001351,"Liverpool,UnitedKingdom",
575,11081.455399999999,ExplorerII,216570,Yes,Yes,2019,automatic,A,42mm,StainlessSteel,Black,StainlessSteelOyster,#001346,"Brentwood,Essex,UnitedKingdom",
576,31373.759250000003,Daytona,116520,Yes,Yes,2002,automatic,A,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#001344,"Stourbridge,WestMidlands,UnitedKingdom",
577,23867.94575,YachtMasterII,116681,Yes,Yes,2019,automatic,AAA,44mm,StainlessSteel&amp;RoseGold,White,StainlessSteelandRoseGold,#001343,"Cheltenham,Gloucestershire,UnitedKingdom",
578,10757.384,Milgauss,116400GV,Yes,Yes,2019,automatic,AAA,40mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#001340,"Cheltenham,Gloucestershire,UnitedKingdom",
579,11725.074999999999,GMTMasterII,16760,Yes,Yes,1988,automatic,A,40mm,StainlessSteel,Black,StainlessSteelJubilee,#001338,"Crewe,Cheshire,UnitedKingdom",
580,14774.949999999999,Datejust41,126303,Yes,Yes,2021,automatic,AAA,41mm,StainlessSteelandYellowGold,SlateRomanNumeral,SteelandYellowGoldJubilee,#001336,"Hampstead,London,UnitedKingdom",
581,33039.72775,Yachtmaster,226659,Yes,Yes,2021,automatic,A,42mm,WhiteGold,Black,BlackRubberOysterflex,#,"Chobham,Surrey,UnitedKingdom",
582,6403.5761,Datejust,16220,Yes,Yes,1991,automatic,AA,36mm,StainlessSteel,SilverBaton,StainlessSteelJubilee,#001323,"Coventry,WestMidlands,UnitedKingdom",
583,8872.6885,OysterPerpetual,277200,Yes,Yes,2021,automatic,AA,31mm,StainlessSteel,CoralRedBaton,StainlessSteelOyster,#001313,"Brentwood,Essex,UnitedKingdom",
584,19477.184999999998,Sea-Dweller,126603,Yes,Yes,2021,automatic,AAA,43mm,StainlessSteelandYellowGold,Black,StainlessSteelandYellowGold,#001315,"London,UnitedKingdom",
585,14076.12,GMT-MasterII,16710,Yes,Yes,2005,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001312,"Brentwood,Essex,UnitedKingdom",
586,36657.630000000005,Daytona,116520,Yes,Yes,2014,automatic,AAA,40mm,StainlessSteel,Black,StainlessSteelOyster,#001299,"Glasgow,Scotland,UnitedKingdom",
587,4073.07,Datejust,69173,Yes,Yes,1990,automatic,B,26mm,SteelandYellowGold,SilverDiamond,SteelandYellowGoldJubilee,#001281,"Canterbury,Kent,UnitedKingdom",
588,47858.5725,Daytona,116515LN,Yes,Yes,2020,automatic,AAA,40mm,RoseGold,BrownSunburst,BlackRubberStrap,#001279,"Glasgow,Scotland,UnitedKingdom",
589,26500.0,Pre-OysterChronograph,3330,No,No,1940's,manual,A,37mm,StainlessSteel,Black,BlackLeather,#001255,"NewYorkCity,USA",
590,16281.012,Sea-Dweller,126600,Yes,Yes,2021,automatic,AAA,43mm,StainlessSteel,Black,StainlessSteelOyster,#001271,"Glasgow,Scotland,UnitedKingdom",
591,16281.012,GMT-MasterII,116710BLNR,Yes,Yes,2014,automatic,B,40mm,StainlessSteel,Black,StainlessSteelOyster,#001268,"Redditch,Worcestershire,UnitedKingdom",
592,40628.100000000006,Daytona,16520,Yes,Yes,1999,automatic,AA,40mm,StainlessSteel,White,StainlessSteelOyster,#001252,"Liverpool,UnitedKingdom",
593,8531.901,OysterPerpetual,277200,Yes,Yes,2021,automatic,AAA,31mm,StainlessSteel,YellowBaton,StainlessSteelOyster,#001267,"Liverpool,UnitedKingdom",
594,16251.240000000002,OysterPerpetual,277200,Yes,Yes,2021,automatic,AAA,31mm,StainlessSteel,BlueBaton,StainlessSteelOyster,#001266,"Liverpool,UnitedKingdom",
595,15030.19872,SubmarinerDate,126610LN,Yes,Yes,2021,automatic,AAA,41mm,StainlessSteel,Black,StainlessSteelOyster,#001287,"Glasgow,Scotland,UnitedKingdom",
596,8579.9488,Datejust,116333,Yes,Yes,2009,automatic,A,41mm,StainlessSteelandYellowGold,WhiteBatonDial,StainlessSteelandGoldOyster,#,"Belfast,UnitedKingdom",
597,7339.744500000001,Sea-Dweller,16600,No,No,2006,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001243,"Fulham,London,UnitedKingdom",
598,10742.71695,Day-DateOysterquartz,19018,No,No,1979,quartz,,36mm,YellowGold,GoldBaton,YellowGold,#001241,"Clerkenwell,London,UnitedKingdom",
599,9320.036549999999,Datejust36,116203,Yes,Yes,2019,automatic,A,36mm,SteelandYellowGold,SilverRomanNumeral,SteelandYellowGoldOyster,#001225,"Radlett,Hertfordshire,UnitedKingdom",
600,49574.6625,Daytona,116528,Yes,Yes,2017,automatic,A,40mm,YellowGold,BlackBaton,YellowGoldOyster,#001221,"Brighton,UnitedKingdom",
601,8725.140599999999,Submariner,16610,No,No,1996,automatic,A,40mm,StainlessSteel,Black,StainlessSteelOyster,#001233,"Fulham,London,UnitedKingdom",
602,17853.222,Submariner,126610LV,Yes,Yes,2020,automatic,A,41mm,StainlessSteel,Black,StainlessSteel,#001219,"London,UnitedKingdom",
603,8260.446,Explorer,124270,Yes,Yes,2021,automatic,AAA,36mm,StainlessSteel,Black,StainlessSteelOyster,#001217,"London,UnitedKingdom",
604,11581.6575,Submariner,16803,Yes,No,1987,automatic,,40mm,StainlessSteelandYellowGold,Blue,StainlessSteelandGoldOyster,#001172,"Leeds,UnitedKingdom",
605,18913.3125,Sea-Dweller,126603,Yes,Yes,2021,automatic,AAA,43mm,StainlessSteelandYellowGold,Black,SteelandYellowGoldOyster,#001199,"Fulham,London,UnitedKingdom",
606,20904.1875,GMT-MasterII,126710BLRO,Yes,Yes,2019,automatic,AA,40mm,StainlessSteel,Black,StainlessSteelJubilee,#001196,"Bicester,Oxford,UnitedKingdom",
607,1471.405,OysterPrecision,6466,No,No,1964,manual,A,31mm,StainlessSteel,WhiteBaton,LeatherStrap,#001193,"Maastricht,Netherlands",
608,11080.8432,Datejust36,126234,Yes,Yes,2021,automatic,AAA,36mm,StainlessSteel,AnthraciteRomanNumeral,StainlessSteelOyster,#001187,"Lingfield,Surrey,UnitedKingdom",
609,6085.7080000000005,Explorer,114270,Yes,Yes,2005,automatic,A,36mm,StainlessSteel,Black,OysterStainlessSteel,#001181,"Perth,Scotland,UnitedKingdom",
610,7144.5132,AirKing,116900,Yes,Yes,2016,automatic,A,40mm,StainlessSteel,BlackArabic,StainlessSteelOyster,#001177,"Birmingham,UnitedKingdom",
611,9129.1002,OysterPerpetual,126000,Yes,Yes,2021,automatic,AAA,36mm,StainlessSteel,GreenBaton,OysterStainlessSteel,#01167,"Bristol,UnitedKingdom",
612,25181.08,Daytona,116520,Yes,Yes,2005,automatic,A,40mm,StainlessSteel,WhiteBaton,StainlessSteelOyster,#001170,"Leeds,UnitedKingdom",
613,6748.575,Datejust36mm,116200,Yes,Yes,2021,automatic,,36mm,StainlessSteel,BlueBaton,StainlessSteelOyster,#01164,"Finchley,London.,UnitedKingdom",
614,6353.5344,LadyDatejust,179174,Yes,Yes,2012,automatic,,26mm,StainlessSteel,BlueRomanNumerals,StainlessSteelJubilee,#01159,"EpsomSurrey,UnitedKingdom",
615,51908.298,Daytona,116508,Yes,Yes,2021,automatic,A,40mm,YellowGold,White,YellowGoldOyster,#01158,"Northampton,UnitedKingdom",
616,18966.4935,Submariner,126610LV,Yes,Yes,2020,automatic,A,41mm,StainlessSteel,Black,StainlessSteelOyster,#,"Finchley,London,UnitedKingdom",
617,13906.0845,Datejust41,126331,Yes,Yes,2020,automatic,A,41mm,StainlessSteel&amp;RoseGold,ChocolateBaton,Steel&amp;RoseGoldJubilee,#001149,"Leicester,Leicestershire,UnitedKingdom",
618,9800.4786,ExplorerII,216570,Yes,Yes,2016,automatic,A,42mm,StainlessSteel,White,StainlessSteelOyster,#001148,"Orpington,London,UnitedKingdom",
619,11299.9595,Sea-Dweller,16600,Yes,No,2003,automatic,,40mm,StainlessSteel,Black,StainlessSteelOyster,#001144,"Fulham,London,UnitedKingdom",
620,6248.2129,Explorer,114270,Yes,No,2001,automatic,,36mm,StainlessSteel,BlackBaton,StainlessSteelOyster,#001141,"London,UnitedKingdom",
621,38026.125,Submariner,126618LN,Yes,Yes,2021,automatic,,41mm,YellowGold,Black,YellowGoldOyster,#001135,"Taverham,Norwich,UnitedKingdom",
622,38559.825,Day-Date40,228238,Yes,Yes,2021,automatic,,40mm,YellowGold,ChampagneBaton,YellowGoldPresident,#001138,"Warrington,Cheshire,UnitedKingdom",
623,7262.359350000001,Air-King,116900,Yes,Yes,2017,automatic,,40mm,StainlessSteel,BlackArabic,StainlessSteelOyster,#001128,"Brentwood,Essex,UnitedKingdom",
624,10269.6132,Submariner,114060,Yes,Yes,2014,automatic,,40mm,StainlessSteel,Black,StainlessSteelOyster,#001120,"ShorehambySea,WestSussex,UnitedKingdom",
